id,titulo,preco,marca,modelo,km,ano,tipo,pot_motor,kit_gnv,cor,combustivel,portas,cambio,direcao,municipio,url
1,volkswagen voyage 1.0 flex 12v 4p 2023 - 1344794573 | olx,63390.0,volkswagen,volkswagen voyage 1.0 flex 12v 4p,49798,2023,sedã,1.0,0,branco,flex,4.0,manual,hidráulica,são bernardo do campo,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-voyage-2023-1-0-12v-mpi-totalflex-4p-manual-1344794573
2,fiat argo drive 1.0 firefly 2024 - 1347684544 | olx,73990.0,fiat,fiat argo drive 1.0 firefly,47248,2024,hatch,1.0,0,branco,flex,4.0,manual,elétrica,contagem,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-2024-1-0-firefly-flex-drive-manual-1347684544
3,volkswagen voyage 1.0 flex 12v 4p 2023 - 1352204715 | olx,59590.0,volkswagen,volkswagen voyage 1.0 flex 12v 4p,44762,2023,sedã,1.0,0,branco,flex,4.0,manual,hidráulica,são bernardo do campo,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-voyage-2023-1-0-12v-mpi-totalflex-4p-manual-1352204715
4,hyundai hb20x style 1.6 flex 16v mec. 2014 - 1352254894 | olx,52900.0,hyundai,hyundai hb20x style 1.6 flex 16v mec.,116000,2014,hatch,1.6,0,branco,flex,4.0,manual,hidráulica,sorocaba,https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20x-style-2014-1352254894
27,volkswagen polo 1.0 mpi flex 12v 5p 2023 - 1344863692 | olx,76190.0,volkswagen,volkswagen polo 1.0 mpi flex 12v 5p,54463,2023,hatch,1.0,0,cinza,flex,4.0,manual,mecânica,ribeirão preto,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-polo-2023-1-0-mpi-track-manual-1344863692
28,chevrolet plus premier 1.0 12v tb flex aut. 4p 2024 - 1350997348 | olx,112290.0,chevrolet,chevrolet plus premier 1.0 12v tb flex aut. 4p,11775,2024,hatch,1.0,0,cinza,flex,4.0,automático,elétrica,ribeirão preto,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-2024-1-0-turbo-flex-plus-premier-automatico-1350997348
29,chevrolet hatch ltz 1.0 12v tb flex aut. 4p 2023 - 1352651813 | olx,86690.0,chevrolet,chevrolet hatch ltz 1.0 12v tb flex aut. 4p,32975,2023,hatch,1.0,0,cinza,flex,4.0,automático,elétrica,itaguaí,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-2023-1-0-turbo-flex-ltz-automatico-1352651813
30,fiat strada endurance 1.4 flex 8v c 2023 - 1352679061 | olx,82790.0,fiat,fiat strada endurance 1.4 flex 8v c,60225,2023,pick-up,1.4,0,prata,flex,4.0,manual,hidráulica,ribeirão preto,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-2023-1-4-fire-flex-endurance-cs-manual-1352679061
31,hyundai hb20s comfort style 1.0 tb flex 12v mec. 2024 - 1356546148 | olx,85290.0,hyundai,hyundai hb20s comfort style 1.0 tb flex 12v mec.,13000,2024,sedã,1.0,0,branco,flex,4.0,manual,elétrica,ribeirão preto,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20s-2024-1-0-12v-flex-comfort-manual-1356546148
32,hyundai comfort 1.0 flex 12v mec. 2024 - 1358975679 | olx,91690.0,hyundai,hyundai comfort 1.0 flex 12v mec.,39976,2024,sedã,1.0,0,branco,flex,4.0,automático,elétrica,itaguaí,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20s-2024-1-0-tgdi-flex-comfort-automatico-1358975679
33,chevrolet tracker premier 1.2 turbo 12v flex aut 2024 - 1360633757 | olx,130590.0,chevrolet,chevrolet tracker premier 1.2 turbo 12v flex aut,47653,2024,suv,1.2,0,prata,flex,4.0,automático,elétrica,itaguaí,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-tracker-2024-1-2-turbo-flex-premier-automatico-1360633757
34,chevrolet spin premier 1.8 8v econo.flex 5p aut. 2023 - 1320240198 | olx,98090.0,chevrolet,chevrolet spin premier 1.8 8v econo.flex 5p aut.,51217,2023,van/utilitário,1.8,0,prata,flex,4.0,automático,elétrica,ribeirão preto,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-spin-2023-1-8-premier-8v-flex-4p-automatico-1320240198
35,porsche 718 boxster 2.0 300cv 2024 - 1325716789 | olx,699000.0,porsche,porsche 718 boxster 2.0 300cv,1850,2024,hidráulica,2.0 - 2.9,0,cinza,gasolina,2.0,automático,hidráulica,florianópolis,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/718-boxster-2-0-1325716789
36,renault duster intense 1.6 16v flex aut 2024 - 1338113558 | olx,102290.0,renault,renault duster intense 1.6 16v flex aut,41885,2024,suv,1.6,0,prata,flex,4.0,automático,elétrica,itaguaí,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-duster-2024-1-6-16v-sce-flex-intense-x-tronic-1338113558
37,volkswagen t-cross 1.0 tsi flex 12v 5p aut. 2024 - 1344386536 | olx,113290.0,volkswagen,volkswagen t-cross 1.0 tsi flex 12v 5p aut.,47760,2024,suv,1.0,0,prata,flex,4.0,automático,elétrica,itaguaí,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-t-cross-2024-1-0-200-tsi-total-flex-automatico-1344386536
38,fiat toro freedom 1.3 t270 4x2 flex aut 2022 - 1345381764 | olx,126790.0,fiat,fiat toro freedom 1.3 t270 4x2 flex aut,57113,2022,pick-up,1.3,0,prata,flex,4.0,automático,elétrica,ribeirão preto,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-2022-1-3-turbo-270-flex-freedom-at6-1345381764
39,volkswagen nivus highline 1.0 200 tsi flex aut 2024 - 1355001774 | olx,122690.0,volkswagen,volkswagen nivus highline 1.0 200 tsi flex aut,47928,2024,suv,1.0,0,cinza,flex,4.0,automático,elétrica,ribeirão preto,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-nivus-2024-1-0-200-tsi-total-flex-highline-automatico-1355001774
40,chevrolet tracker premier 1.2 turbo 12v flex aut 2023 - 1356465726 | olx,121490.0,chevrolet,chevrolet tracker premier 1.2 turbo 12v flex aut,49012,2023,suv,1.2,0,preto,flex,4.0,automático,elétrica,ribeirão preto,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-tracker-2023-1-2-turbo-flex-premier-automatico-1356465726
41,chevrolet plus ltz 1.0 12v tb flex aut. 4p 2023 - 1359911987 | olx,84990.0,chevrolet,chevrolet plus ltz 1.0 12v tb flex aut. 4p,56232,2023,hatch,1.0,0,branco,flex,4.0,automático,elétrica,itaguaí,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-2023-1-0-turbo-flex-plus-ltz-automatico-1359911987
42,fiat 1.0 6v flex 2024 - 1361254224 | olx,81490.0,fiat,fiat 1.0 6v flex,36382,2024,sedã,1.0,0,branco,flex,4.0,manual,elétrica,itaguaí,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-cronos-2024-1-0-firefly-flex-drive-manual-1361254224
43,chevrolet plus lt 1.0 12v tb flex mec. 4p 2024 - 1361254601 | olx,77090.0,chevrolet,chevrolet plus lt 1.0 12v tb flex mec. 4p,48370,2024,hatch,1.0,0,prata,flex,4.0,manual,elétrica,itaguaí,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-2024-1-0-flex-plus-lt-manual-1361254601
44,volvo xc 60 t-5 dynamic 2.0 fwd turbo gasolina 4p aut 2012 - 1300205742 | olx,63500.0,volvo,volvo xc 60 t-5 dynamic 2.0 fwd turbo gasolina 4p aut,111805,2012,suv,2.0 - 2.9,0,cinza,gasolina,4.0,automático,hidráulica,duque de caxias,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volvo-xc-60-2012-1300205742
45,hyundai hb20 comfort 1.0 flex 12v mec. 2023 - 1350684354 | olx,69690.0,hyundai,hyundai hb20 comfort 1.0 flex 12v mec.,45890,2023,hatch,1.0,0,branco,flex,4.0,manual,elétrica,ribeirão preto,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-2023-1-0-12v-flex-comfort-manual-1350684354
46,fiat toro freedom 1.3 t270 4x2 flex aut 2024 - 1352000586 | olx,136890.0,fiat,fiat toro freedom 1.3 t270 4x2 flex aut,55000,2024,pick-up,1.3,0,branco,flex,4.0,automático,elétrica,ribeirão preto,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-2024-1-3-turbo-270-flex-freedom-at6-1352000586
47,volkswagen nivus highline 1.0 200 tsi flex aut 2021 - 1357647350 | olx,105890.0,volkswagen,volkswagen nivus highline 1.0 200 tsi flex aut,69000,2021,suv,1.0,0,branco,flex,4.0,automático,hidráulica,sorocaba,https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-nivus-2021-1-0-200-tsi-total-flex-highline-automatico-1357647350
48,chevrolet hatch ltz 1.0 12v tb flex aut. 4p 2023 - 1358970913 | olx,88590.0,chevrolet,chevrolet hatch ltz 1.0 12v tb flex aut. 4p,21230,2023,hatch,1.0,0,preto,flex,4.0,automático,elétrica,itaguaí,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-2023-1-0-turbo-flex-ltz-automatico-1358970913
49,chevrolet hatch lt 1.0 12v flex mec. 4p 2024 - 1358974642 | olx,72190.0,chevrolet,chevrolet hatch lt 1.0 12v flex mec. 4p,48301,2024,hatch,1.0,0,branco,flex,4.0,manual,elétrica,itaguaí,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-2024-1-0-flex-lt-manual-1358974642
50,fiat siena 1.0/ ex 1.0 mpi fire/ fire flex 8v 2008 - 1362406805 | olx,19000.0,fiat,fiat siena 1.0/ ex 1.0 mpi fire/ fire flex 8v,182000,2008,sedã,1.0,0,prata,flex,4.0,manual,mecânica,belo horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/siena-completo-pintura-e-estofados-novinho-1362406805
51,jeep renegade long. t270 1.3 tb 4x2 flex aut. 2022 - 1319700706 | olx,107390.0,jeep,jeep renegade long. t270 1.3 tb 4x2 flex aut.,49367,2022,suv,1.3,0,preto,flex,4.0,automático,elétrica,ribeirão preto,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-2022-1-3-t270-turbo-flex-longitude-at6-1319700706
52,chevrolet tracker ltz 1.0 turbo 12v flex aut 2024 - 1342447312 | olx,125490.0,chevrolet,chevrolet tracker ltz 1.0 turbo 12v flex aut,48644,2024,suv,1.0,0,prata,flex,4.0,automático,elétrica,ribeirão preto,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-tracker-2024-1-0-turbo-flex-ltz-automatico-1342447312
53,fiat mobi like 1.0 fire flex 5p. 2023 - 1350713613 | olx,53090.0,fiat,fiat mobi like 1.0 fire flex 5p.,50676,2023,hatch,1.0,0,branco,flex,4.0,manual,hidráulica,itaguaí,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-mobi-2023-1-0-evo-flex-like-manual-1350713613
54,fiat mobi like 1.0 fire flex 5p. 2024 - 1356419685 | olx,58290.0,fiat,fiat mobi like 1.0 fire flex 5p.,50708,2024,hatch,1.0,0,branco,flex,4.0,manual,hidráulica,ribeirão preto,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/fiat-mobi-2024-1-0-evo-flex-like-manual-1356419685
55,renault kwid zen 1.0 flex 12v 5p mec. 2024 - 1358973122 | olx,53890.0,renault,renault kwid zen 1.0 flex 12v 5p mec.,45822,2024,hatch,1.0,0,branco,flex,4.0,manual,elétrica,ribeirão preto,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/renault-kwid-2024-1-0-12v-sce-flex-zen-manual-1358973122
56,hyundai comfort 1.0 flex 12v mec. 2024 - 1359215052 | olx,91590.0,hyundai,hyundai comfort 1.0 flex 12v mec.,40382,2024,sedã,1.0,0,azul,flex,4.0,automático,elétrica,itaguaí,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20s-2024-1-0-tgdi-flex-comfort-automatico-1359215052
57,porsche macan s 3.0 bi-turbo 340cv 2017 - 1362406842 | olx,284000.0,porsche,porsche macan s 3.0 bi-turbo 340cv,41000,2017,suv,3.0 - 3.9,0,branco,gasolina,4.0,automático,5,balneário camboriú,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/porsche-macan-3-0-s-24v-v6-1362406842
58,jeep renegade longitude 2.0 4x4 tb diesel aut 2016 - 836351360 | olx,95990.0,jeep,jeep renegade longitude 2.0 4x4 tb diesel aut,115000,2016,suv,2.0 - 2.9,0,vermelho,diesel,4.0,automático,elétrica,fortaleza,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renegade-longitude-2016-4x4-diesel-blindada-836351360
59,chevrolet hatch ltz 1.0 12v tb flex aut. 4p 2023 - 1351053937 | olx,88290.0,chevrolet,chevrolet hatch ltz 1.0 12v tb flex aut. 4p,22393,2023,hatch,1.0,0,prata,flex,4.0,automático,elétrica,itaguaí,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-2023-1-0-turbo-flex-ltz-automatico-1351053937
60,chevrolet hatch ltz 1.0 12v tb flex aut. 4p 2023 - 1352327383 | olx,87790.0,chevrolet,chevrolet hatch ltz 1.0 12v tb flex aut. 4p,44434,2023,sedã,1.0,0,branco,flex,4.0,automático,elétrica,ribeirão preto,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-2023-1-0-turbo-flex-ltz-automatico-1352327383
61,fiat argo drive 1.0 firefly 2024 - 1354596534 | olx,71890.0,fiat,fiat argo drive 1.0 firefly,49190,2024,hatch,1.0,0,branco,flex,4.0,manual,elétrica,ribeirão preto,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-2024-1-0-firefly-flex-drive-manual-1354596534
62,fiat pulse drive 1.0 turbo 200 flex aut. 2023 - 1358028387 | olx,82990.0,fiat,fiat pulse drive 1.0 turbo 200 flex aut.,72500,2023,hatch,1.0,0,prata,flex,4.0,automático,elétrica,joão pessoa,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/pulse-drive-1-0-turbo-2023-so-hoje-1358028387
63,volkswagen t-cross highline 1.4 tsi flex 16v 5p aut 2024 - 1358969603 | olx,144890.0,volkswagen,volkswagen t-cross highline 1.4 tsi flex 16v 5p aut,28186,2024,suv,1.4,0,preto,flex,4.0,automático,elétrica,ribeirão preto,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-t-cross-2024-1-4-250-tsi-total-flex-highline-automatico-1358969603
64,renault kwid zen 1.0 flex 12v 5p mec. 2024 - 1358974000 | olx,53290.0,renault,renault kwid zen 1.0 flex 12v 5p mec.,55638,2024,hatch,1.0,0,branco,flex,4.0,manual,elétrica,ribeirão preto,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/renault-kwid-2024-1-0-12v-sce-flex-zen-manual-1358974000
65,fiat strada freedom 1.3 flex 8v cd 2021 - 1362407433 | olx,92000.0,fiat,fiat strada freedom 1.3 flex 8v cd,19851,2021,pick-up,1.0,0,cinza,flex,4.0,manual,hidráulica,uberlândia,https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-1-3-firefly-flex-freedom-cd-manual-cinza-2021-1362407433
66,hyundai comfort 1.0 flex 12v mec. 2024 - 1337563107 | olx,104390.0,hyundai,hyundai comfort 1.0 flex 12v mec.,52498,2024,sedã,1.0,0,prata,flex,4.0,automático,elétrica,ribeirão preto,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20s-2024-1-0-tgdi-flex-comfort-automatico-1337563107
67,chevrolet plus lt 1.0 12v tb flex aut. 4p 2023 - 1343153137 | olx,89890.0,chevrolet,chevrolet plus lt 1.0 12v tb flex aut. 4p,28643,2023,hatch,1.0,0,prata,flex,4.0,automático,elétrica,ribeirão preto,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-2023-1-0-turbo-flex-plus-lt-automatico-1343153137
68,hyundai hb20 platinum 1.0 tb flex 12v aut 2023 - 1352681500 | olx,91090.0,hyundai,hyundai hb20 platinum 1.0 tb flex 12v aut,48808,2023,hatch,1.0,0,prata,flex,4.0,automático,elétrica,ribeirão preto,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-2023-1-0-tgdi-flex-platinum-automatico-1352681500
69,fiat argo drive 1.0 firefly 2024 - 1354605940 | olx,72190.0,fiat,fiat argo drive 1.0 firefly,45378,2024,hatch,1.0,0,branco,flex,4.0,manual,elétrica,ribeirão preto,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-2024-1-0-firefly-flex-drive-manual-1354605940
70,toyota corolla xli 1.6 16v 110cv aut. 2009 - 1361253977 | olx,51900.0,toyota,toyota corolla xli 1.6 16v 110cv aut.,160000,2009,sedã,1.6,0,preto,flex,4.0,automático,elétrica,sorocaba,https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-1-6-xli-2009-1361253977
71,hyundai hb20 unique 1.0 flex 12v mec. 2019 - 1362400884 | olx,58000.0,hyundai,hyundai hb20 unique 1.0 flex 12v mec.,60000,2019,hatch,1.0,1,cinza,flex,4.0,manual,hidráulica,teresina,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/vendo-hb20-1362400884
72,honda city sedan lx 1.5 flex 16v 4p aut. 2014 - 1333864695 | olx,51990.0,honda,honda city sedan lx 1.5 flex 16v 4p aut.,154241,2014,sedã,1.5,0,prata,flex,4.0,automático,elétrica,fortaleza,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-city-lx-1-4-2014-repasse-1333864695
73,citroen live pack 1.0 flex 6v 5p mec. 2023 - 1343300505 | olx,61590.0,citroen,citroen live pack 1.0 flex 6v 5p mec.,48544,2023,hatch,1.0,0,cinza,flex,4.0,manual,mecânica,ribeirão preto,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/citroen-c3-2023-1-0-firefly-flex-live-pack-manual-1343300505
74,chevrolet hatch lt 1.0 12v flex mec. 4p 2024 - 1344793675 | olx,69790.0,chevrolet,chevrolet hatch lt 1.0 12v flex mec. 4p,75192,2024,hatch,1.0,0,preto,flex,4.0,manual,elétrica,ribeirão preto,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-2024-1-0-flex-lt-manual-1344793675
75,chevrolet plus ltz 1.0 12v tb flex mec. 4p 2023 - 1352681515 | olx,75890.0,chevrolet,chevrolet plus ltz 1.0 12v tb flex mec. 4p,49999,2023,sedã,1.0,0,prata,flex,4.0,manual,elétrica,ribeirão preto,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-2023-1-0-turbo-flex-plus-ltz-manual-1352681515
76,volkswagen track 1.0 flex 12v 5p 2024 - 1357691889 | olx,74500.0,volkswagen,volkswagen track 1.0 flex 12v 5p,13000,2024,hatch,1.0,0,prata,flex,4.0,manual,elétrica,joão pessoa,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/polo-track-1-0-2024-apenas-13-mil-rodados-1357691889
179,suzuki jimny wide/ jimny/4all 1.3 16v 2015 - 1344824501 | olx,63900.0,suzuki,suzuki jimny wide/ jimny/4all 1.3 16v,99345,2015,suv,1.3,0,vermelho,gasolina,2.0,manual,hidráulica,goiânia,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/suzuki-jimny-4x4-2015-completo-1344824501
180,hyundai hb20 sense 1.0 12v flex mec. 2024 - 1347717663 | olx,69390.0,hyundai,hyundai hb20 sense 1.0 12v flex mec.,48932,2024,hatch,1.0,0,prata,flex,4.0,manual,elétrica,jundiaí,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-2024-1-0-12v-flex-sense-plus-manual-1347717663
181,hyundai hb20s comfort plus 1.0 flex 12v mec. 2024 - 1357683360 | olx,79390.0,hyundai,hyundai hb20s comfort plus 1.0 flex 12v mec.,53640,2024,sedã,1.0,0,preto,flex,4.0,manual,elétrica,jundiaí,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20s-2024-1-0-12v-flex-comfort-plus-manual-1357683360
182,volkswagen t-cross 1.0 tsi flex 12v 5p aut. 2023 - 1359455882 | olx,107790.0,volkswagen,volkswagen t-cross 1.0 tsi flex 12v 5p aut.,45074,2023,suv,1.0,0,cinza,flex,4.0,automático,elétrica,são paulo,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-t-cross-2023-1-0-200-tsi-total-flex-automatico-1359455882
183,jeep renegade longitude 2.0 4x4 tb diesel aut 2019 - 1348440379 | olx,116900.0,jeep,jeep renegade longitude 2.0 4x4 tb diesel aut,55000,2019,suv,2.0 - 2.9,0,vermelho,diesel,4.0,automático,elétrica,rio de janeiro,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-longitude-turbo-diesel-4x4-2019-blindado-1348440379
184,mitsubishi outlander 2.2 165cv diesel aut. 2018 - 1360266104 | olx,155890.0,mitsubishi,mitsubishi outlander 2.2 165cv diesel aut.,65000,2018,suv,2.0 - 2.9,0,preto,diesel,4.0,automático,elétrica,guapimirim,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/outlander-2-2-diesel-2018-65-000km-ligtercionissankeio-1360266104
185,peugeot like 1.0 flex 6v 5p mec. 2023 - 1361229494 | olx,66890.0,peugeot,peugeot like 1.0 flex 6v 5p mec.,30000,2023,hatch,1.0,0,cinza,flex,4.0,manual,elétrica,joinville,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/peugeot-208-1-0-like-6v-flex-mec-1361229494
186,jeep renegade sport 2.0 4x4 tb diesel aut. 2016 - 1150573968 | olx,77990.0,jeep,jeep renegade sport 2.0 4x4 tb diesel aut.,128540,2016,suv,2.0 - 2.9,0,prata,diesel,4.0,automático,hidráulica,recife,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/renegade-sport-2-0-aut-diesel-2016-ipva-2024-gratis-1150573968
187,ford ecosport freestyle 1.6 16v flex 5p 2013 - 1356738795 | olx,49900.0,ford,ford ecosport freestyle 1.6 16v flex 5p,118000,2013,suv,1.6,0,outra,flex,4.0,manual,elétrica,rio de janeiro,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ecosport-freestyle-1-6-2013-completissima-baixa-km-nova-demais-1356738795
188,honda fit lx 1.4/ 1.4 flex 8v/16v 5p aut. 2014 - 1358851603 | olx,58900.0,honda,honda fit lx 1.4/ 1.4 flex 8v/16v 5p aut.,87000,2014,mecânica,1.3,0,prata,flex,4.0,automático,mecânica,londrina,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-lx-flex-2014-1358851603
189,renault captur iconic 1.3 tb 16v flex 5p aut 2023 - 1360060348 | olx,109900.0,renault,renault captur iconic 1.3 tb 16v flex 5p aut,27285,2023,suv,1.3,0,azul,flex,4.0,automático,elétrica,curitiba,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/renault-captur-iconic-1-3-tb-16v-flex-5p-aut-1360060348
190,fiat mobi like 1.0 fire flex 5p. 2023 - 1357645496 | olx,54990.0,fiat,fiat mobi like 1.0 fire flex 5p.,48000,2023,hatch,1.0,0,cinza,flex,4.0,manual,hidráulica,belo horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-mobi-2023-1-0-evo-flex-like-manual-1357645496
191,toyota hilux cd srx plus 4x4 2.8 tdi die. aut. 2024 - 1358304776 | olx,309900.0,toyota,toyota hilux cd srx plus 4x4 2.8 tdi die. aut.,35000,2024,pick-up,2.0 - 2.9,0,branco,diesel,4.0,automático,elétrica,são miguel do oeste,https://sc.olx.com.br/oeste-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/toyota-hilux-srx-plus-4x4-2-8-tdi-diesel-aut-1358304776
192,fiat strada 1.4 mpi fire flex 8v cs 2012 - 1359384411 | olx,34900.0,fiat,fiat strada 1.4 mpi fire flex 8v cs,118374,2012,pick-up,1.4,0,branco,flex,2.0,manual,mecânica,miguel pereira,https://rj.olx.com.br/serra-angra-dos-reis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-1-4-mpi-fire-cs-8v-flex-2p-manual-2012-1359384411
193,volkswagen geração vi 1.0 8v mi total flex mec. 4p 2013 - 1359407680 | olx,32800.0,volkswagen,volkswagen geração vi 1.0 8v mi total flex mec. 4p,100000,2013,hatch,1.0,0,prata,flex,4.0,manual,hidráulica,curitiba,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/gol-g6-1-0-8v-flex-impecavel-1359407680
